gene_name	mag_id	e_value	gene_callers_id	length
RNase_HII	WA_MAG_00045	2.2e-46	438272	669
eIF-6	WA_MAG_00045	8.3e-58	617010	675
Ribosomal_L31e	WA_MAG_00045	1.7e-15	617011	378
Ribosomal_L39	WA_MAG_00045	7.9e-19	617012	156
dsDNA_bind	WA_MAG_00045	1.4e-30	617013	354
Ribosomal_S19e	WA_MAG_00045	7.9e-52	617014	414
Ribosomal_L37ae	WA_MAG_00045	1e-33	801847	285
Ribosomal_S28e	WA_MAG_00045	5.1e-27	470609	219
NDK	WA_MAG_00045	1.4e-54	470612	510
AdoHcyase	WA_MAG_00045	5.9e-78	470625	1293
PPS_PS	WA_MAG_00045	2.7e-63	1178947	756
CarS-like	WA_MAG_00045	1.8e-38	1190396	528
V_ATPase_I	WA_MAG_00045	4.2e-26	1365353	1830
Ribosomal_S15	WA_MAG_00045	9.8e-15	1365356	465
Prefoldin	WA_MAG_00045	1.1e-12	839112	414
Ribosomal_L44	WA_MAG_00045	9.8e-15	1725470	306
RNA_pol_Rpb6	WA_MAG_00045	1.4e-12	1725476	450
Ham1p_like	WA_MAG_00045	9.7e-43	672944	552
Ribosomal_S3Ae	WA_MAG_00045	8.6e-48	672945	738
CTP-dep_RFKase	WA_MAG_00045	1.1e-25	323571	399
Ribosomal_L23	WA_MAG_00045	1.6e-19	1568049	267
Ribosomal_L4	WA_MAG_00045	2.3e-43	1568050	777
Ribosomal_L3	WA_MAG_00045	1.2e-78	1568051	999
tRNA-synt_His	WA_MAG_00045	5.9e-45	696586	1491
Rib_5-P_isom_A	WA_MAG_00046	1.7e-63	363340	699
Ribosomal_S17e	WA_MAG_00046	9.5e-16	368885	192
Ribosomal_L31e	WA_MAG_00046	5.5e-14	368886	261
Ribosomal_S19e	WA_MAG_00046	3e-46	368887	471
Ribosomal_S8e	WA_MAG_00046	3.5e-23	1607398	393
Ribosomal_S11	WA_MAG_00046	2e-33	1259569	384
Ribosomal_S13	WA_MAG_00046	6.4e-37	1259571	468
TruD	WA_MAG_00046	5.9e-53	561845	1245
DNA_primase_lrg	WA_MAG_00046	5.3e-13	389200	1113
PPS_PS	WA_MAG_00046	1.9e-56	389205	795
HMG-CoA_red	WA_MAG_00046	2.1e-107	1632558	1350
ATP-synt_D	WA_MAG_00046	6.9e-55	1632565	618
ATP-synt_F	WA_MAG_00046	7.4e-17	1632568	300
vATP-synt_AC39	WA_MAG_00046	2.3e-54	1632569	1017
Trm56	WA_MAG_00046	4.7e-36	1652539	558
eIF-6	WA_MAG_00046	3.5e-51	71710	663
Ribosomal_S15	WA_MAG_00046	1.6e-14	1308343	459
tRNA-synt_1c	WA_MAG_00046	1.5e-66	1308345	1701
RNase_HII	WA_MAG_00046	2.6e-37	1308346	735
NDK	WA_MAG_00046	6.1e-53	1493544	456
Ribosomal_S28e	WA_MAG_00046	2.5e-29	1319384	219
PyrI	WA_MAG_00046	2.7e-34	1319387	507
Ribosomal_L1	WA_MAG_00046	1.5e-35	438391	645
TruD	WA_MAG_00046	1.3e-29	1322415	552
Archease	WA_MAG_00046	2.2e-12	1322419	429
RtcB	WA_MAG_00046	4.4e-11	1322425	255
DUF655	WA_MAG_00046	1.8e-20	1325898	561
Ribosomal_L21e	WA_MAG_00046	2.9e-33	1325900	351
CTP-dep_RFKase	WA_MAG_00046	2.4e-29	96752	435
tRNA-synt_His	WA_MAG_00046	1.4e-32	629973	657
Prefoldin	WA_MAG_00046	1.7e-21	1335591	516
Ribosomal_L29	WA_MAG_00046	1.7e-19	1170880	204
Ribosomal_L22	WA_MAG_00046	2e-22	1170882	528
Ribosomal_S19	WA_MAG_00046	9.1e-29	1170883	492
Ribosomal_L23	WA_MAG_00046	3.1e-14	1170885	291
Ribosomal_L4	WA_MAG_00046	2.2e-39	1170886	879
Ribosomal_L3	WA_MAG_00046	1.2e-82	1170887	966
tRNA-synt_1d	WA_MAG_00046	1e-114	295911	1737
DUF359	WA_MAG_00046	6.1e-34	471238	987
Adenylsucc_synt	WA_MAG_00046	3.6e-104	651102	1134
Ribosomal_S27e	WA_MAG_00046	1.7e-20	1534248	174
Ribosomal_L44	WA_MAG_00046	4.3e-30	1534249	258
SecY	WA_MAG_00046	1.4e-72	828439	1920
vATP-synt_E	WA_MAG_00046	9.8e-15	1019673	564
V_ATPase_I	WA_MAG_00046	3e-24	1019675	2121
TruD	WA_MAG_00046	5e-88	668158	1023
RNA_pol_L_2	WA_MAG_00046	1.7e-10	668159	258
PTH2	WA_MAG_00046	2.3e-37	494494	348
Ribosomal_L16	WA_MAG_00046	7.1e-30	1554382	540
Diphthamide_syn	WA_MAG_00046	6.6e-69	1554385	1107
DUF357	WA_MAG_00046	3.9e-19	1554390	303
Ribosomal_L29	WA_MAG_00046	1.3e-19	850991	204
Ribosomal_S17	WA_MAG_00046	5.1e-24	850994	345
Ribosomal_L14	WA_MAG_00046	2.5e-37	850995	399
Ribosomal_L26	WA_MAG_00046	1.3e-18	850996	438
Ribosomal_S8	WA_MAG_00046	9e-29	851000	390
Ribosomal_L6	WA_MAG_00046	1.6e-22	851001	555
Ribosomal_L32e	WA_MAG_00046	6e-34	851002	678
Ribosomal_L5e	WA_MAG_00046	4.6e-26	851004	516
RNA_pol_N	WA_MAG_00046	2.9e-30	690580	207
Ribosomal_S9	WA_MAG_00046	8e-35	690581	441
Ribosomal_L13	WA_MAG_00046	4e-12	690582	486
Ham1p_like	WA_MAG_00046	9.8e-44	869053	609
CarS-like	WA_MAG_00046	1.3e-30	1048569	678
RNA_pol_Rpb6	WA_MAG_00046	1.9e-15	1049303	276
FbpA	WA_MAG_00046	1.6e-59	1049307	2094
tRNA-synt_His	WA_MAG_00046	6.9e-50	872285	1257
Ribosomal_S3Ae	WA_MAG_00046	4.6e-48	698694	882
Trm56	WA_MAG_00047	8.6e-31	1060944	546
RNA_pol_Rpb6	WA_MAG_00047	3e-14	884783	255
Ribosomal_L3	WA_MAG_00047	7.3e-77	358780	1005
Ribosomal_S28e	WA_MAG_00047	2.7e-15	541100	96
NDK	WA_MAG_00047	3e-53	541102	450
Ribosomal_L4	WA_MAG_00047	2.2e-45	542851	837
Ribosomal_L23	WA_MAG_00047	6.7e-17	542852	258
eIF-6	WA_MAG_00047	1.3e-55	193446	663
ATP-synt_D	WA_MAG_00047	5.7e-18	547305	138
Prefoldin	WA_MAG_00047	3.3e-14	556933	549
Spt4	WA_MAG_00047	2.2e-13	1615039	204
Ribosomal_S24e	WA_MAG_00047	2.4e-16	1615040	324
Ribosomal_S2	WA_MAG_00047	1.5e-25	383316	621
AdoHcyase	WA_MAG_00047	1.7e-69	1111889	1266
Ribosomal_S15	WA_MAG_00047	3.2e-15	1118767	447
Ribosomal_L13	WA_MAG_00047	1.3e-14	764159	522
Ribosomal_S9	WA_MAG_00047	6.1e-35	764160	432
RNA_pol_N	WA_MAG_00047	1.4e-30	764161	204
Adenylsucc_synt	WA_MAG_00047	5.2e-146	241511	1314
Ribosomal_S11	WA_MAG_00047	1.6e-32	243910	387
Ribosomal_S13	WA_MAG_00047	1.1e-35	243913	414
Ribosomal_S19	WA_MAG_00047	2.5e-28	772754	507
Ribosomal_L22	WA_MAG_00047	1.4e-17	772755	645
Ribosomal_L29	WA_MAG_00047	1.5e-17	772757	204
Ribosomal_S28e	WA_MAG_00047	1.3e-12	1655774	135
Ribosomal_L16	WA_MAG_00047	3.5e-28	967029	540
DNA_primase_lrg	WA_MAG_00047	1.4e-19	1499914	1161
Ribosomal_L37ae	WA_MAG_00047	1.2e-32	267176	360
FbpA	WA_MAG_00047	3.6e-46	794941	1962
Ribosomal_S8e	WA_MAG_00047	5.6e-30	269260	384
V_ATPase_I	WA_MAG_00047	3.9e-12	1511690	1908
Ham1p_like	WA_MAG_00047	1.3e-38	279337	648
Ribosomal_S27e	WA_MAG_00047	1.8e-18	1687465	171
Ribosomal_L44	WA_MAG_00047	2.7e-29	1687466	285
CTP-dep_RFKase	WA_MAG_00047	2.1e-17	1524209	387
Ribosomal_S7	WA_MAG_00047	9.2e-35	1001579	645
Ribosomal_S19e	WA_MAG_00047	1.1e-42	648562	507
Ribosomal_L31e	WA_MAG_00047	5.2e-14	648563	276
Ribosomal_S17e	WA_MAG_00047	2.7e-17	648564	192
Ribosomal_L6	WA_MAG_00047	3.9e-27	824532	543
Ribosomal_S8	WA_MAG_00047	1.2e-27	824533	390
Ribosomal_L26	WA_MAG_00047	8.8e-18	824537	411
Ribosomal_L14	WA_MAG_00047	6.1e-33	824538	402
Ribosomal_S17	WA_MAG_00047	2.9e-23	824539	291
Rib_5-P_isom_A	WA_MAG_00047	3e-61	1355803	768
DUF357	WA_MAG_00047	7.3e-19	657481	342
HMG-CoA_red	WA_MAG_00047	1e-103	835685	1146
TruD	WA_MAG_00047	5.1e-101	1367784	1167
RNA_pol_L_2	WA_MAG_00047	4e-14	1367785	258
RtcB	WA_MAG_00047	6.8e-91	1545132	1026
tRNA-synt_1d	WA_MAG_00047	1.8e-08	1545460	504
tRNA-synt_1d	WA_MAG_00047	4.9e-15	1545461	1188
RNase_HII	WA_MAG_00047	6.8e-41	1547410	726
tRNA-synt_1c	WA_MAG_00047	4.8e-60	1547411	1236
vATP-synt_E	WA_MAG_00047	2.5e-13	142901	564
vATP-synt_AC39	WA_MAG_00047	1.1e-37	142902	1047
ATP-synt_F	WA_MAG_00047	3.8e-15	142903	300
Diphthamide_syn	WA_MAG_00047	2.9e-11	669977	231
PPS_PS	WA_MAG_00047	1.9e-55	1552238	819
Ribosomal_S3Ae	WA_MAG_00047	2e-50	1026727	678
Ribosomal_L1	WA_MAG_00047	5.6e-38	331130	645
DUF359	WA_MAG_00047	1.5e-26	1400408	930
PTH2	WA_MAG_00047	1.3e-37	694800	396
Ribosomal_L21e	WA_MAG_00047	4.8e-32	346984	291
TIM	WA_MAG_00048	9.8e-07	1236741	660
Diphthamide_syn	WA_MAG_00048	4.8e-17	534369	348
Diphthamide_syn	WA_MAG_00048	2.8e-53	11365	897
DUF357	WA_MAG_00048	4.4e-24	11370	294
HMG-CoA_red	WA_MAG_00048	7.3e-13	11373	207
Ribosomal_L16	WA_MAG_00048	4.1e-33	1067473	540
Ribosomal_L44	WA_MAG_00048	6.6e-29	1067485	285
Ribosomal_S3Ae	WA_MAG_00048	9.7e-52	551114	996
DNA_primase_lrg	WA_MAG_00048	2.5e-18	1261337	1143
Ribosomal_S13	WA_MAG_00048	2.4e-38	1261343	462
Ribosomal_S11	WA_MAG_00048	3.4e-34	1261345	384
PyrI	WA_MAG_00048	3.9e-35	1095021	477
Ribosomal_L1	WA_MAG_00048	4.6e-27	923081	447
NDK	WA_MAG_00048	1.2e-55	399517	477
Ribosomal_S28e	WA_MAG_00048	2.3e-29	399519	225
Ribosomal_L13	WA_MAG_00048	1.3e-12	577552	489
Ribosomal_S9	WA_MAG_00048	2.9e-33	577553	435
RNase_HII	WA_MAG_00048	9.1e-48	1291004	636
tRNA-synt_1c	WA_MAG_00048	1.9e-63	1291005	1671
Ribosomal_S15	WA_MAG_00048	1.6e-12	1291010	459
Ribosomal_L15e	WA_MAG_00048	6.7e-51	1122438	354
tRNA-synt_His	WA_MAG_00048	5.4e-63	1122445	1320
Ribosomal_S8e	WA_MAG_00048	3.2e-26	1484117	375
RNA_pol_Rpb6	WA_MAG_00048	4.1e-13	780136	255
DUF359	WA_MAG_00048	1.6e-33	82012	990
PPS_PS	WA_MAG_00048	1.9e-55	609313	756
RtcB	WA_MAG_00048	1.8e-130	269032	1416
PTH2	WA_MAG_00048	9.1e-43	623654	369
eIF-6	WA_MAG_00048	4.5e-50	1506360	663
Spt4	WA_MAG_00048	4.8e-14	1506365	204
Ribosomal_S24e	WA_MAG_00048	1.4e-16	1506366	333
SecY	WA_MAG_00048	5.7e-69	450711	1962
Ribosomal_L5e	WA_MAG_00048	2.8e-29	450715	516
Ribosomal_L32e	WA_MAG_00048	9e-27	450717	264
Ribosomal_L6	WA_MAG_00048	1.2e-31	450719	540
Ribosomal_S8	WA_MAG_00048	1.8e-26	450720	390
Ribosomal_L26	WA_MAG_00048	9.5e-18	450723	408
Ribosomal_L14	WA_MAG_00048	2.2e-37	450724	399
Ribosomal_S17	WA_MAG_00048	2e-25	450725	336
FbpA	WA_MAG_00048	4.8e-30	1335539	369
AdoHcyase	WA_MAG_00048	5.4e-71	990777	1293
Prefoldin	WA_MAG_00048	2.8e-17	1344051	498
Ham1p_like	WA_MAG_00048	2.4e-39	1694566	645
RNA_pol_N	WA_MAG_00048	1.8e-30	1695580	204
Ribosomal_S9	WA_MAG_00048	1.7e-33	1695581	435
Ribosomal_L13	WA_MAG_00048	1.7e-12	1695582	489
Ribosomal_L37ae	WA_MAG_00048	9e-31	114938	360
CarS-like	WA_MAG_00048	2.4e-31	1700771	609
Rib_5-P_isom_A	WA_MAG_00048	7.7e-62	127322	708
ATP-synt_F	WA_MAG_00048	5.1e-17	1716156	300
vATP-synt_AC39	WA_MAG_00048	1.6e-41	1716157	1041
vATP-synt_E	WA_MAG_00048	5e-14	1716158	564
V_ATPase_I	WA_MAG_00048	1.4e-32	1716160	2043
Trm56	WA_MAG_00048	1.3e-35	663349	537
tRNA-synt_1d	WA_MAG_00048	7e-32	663362	1713
DUF359	WA_MAG_00048	1.1e-33	141002	966
ATP-synt_D	WA_MAG_00048	1.1e-53	1024817	618
Ribosomal_L29	WA_MAG_00048	5.1e-18	1030008	195
Ribosomal_L22	WA_MAG_00048	3e-22	1030010	603
Ribosomal_S19	WA_MAG_00048	1.7e-28	1030011	495
Ribosomal_L23	WA_MAG_00048	1.3e-16	1030013	261
Ribosomal_L4	WA_MAG_00048	9.7e-43	1030014	870
Ribosomal_L3	WA_MAG_00048	2.4e-86	1030015	1026
Archease	WA_MAG_00048	1.9e-19	1383334	468
CTP-dep_RFKase	WA_MAG_00048	3.7e-26	502142	456
TruD	WA_MAG_00048	5.1e-115	1214389	1398
RNA_pol_L_2	WA_MAG_00048	4.2e-13	1214390	258
Adenylsucc_synt	WA_MAG_00048	2.1e-150	350335	1287
tRNA-synt_1d	WA_MAG_00049	3.7e-15	713459	831
RNA_pol_Rpb6	WA_MAG_00049	2.7e-15	1071599	354
Ribosomal_S7	WA_MAG_00049	3.4e-69	207449	471
Ribosom_S12_S23	WA_MAG_00049	4.8e-44	207450	372
tRNA-synt_1c	WA_MAG_00049	5.7e-96	35092	1410
Ribosomal_S15	WA_MAG_00049	2.1e-38	736523	270
Adenylsucc_synt	WA_MAG_00049	1.8e-172	1092149	1293
Ribosomal_L29	WA_MAG_00049	3.9e-27	386118	261
Ribosomal_S17	WA_MAG_00049	1.2e-31	386119	231
Ribosomal_L14	WA_MAG_00049	1.6e-58	386120	369
Ribosomal_S8	WA_MAG_00049	1.2e-49	386124	393
Ribosomal_L6	WA_MAG_00049	2e-40	386125	534
RNase_HII	WA_MAG_00049	1e-43	1450297	621
Ham1p_like	WA_MAG_00049	4.7e-29	50127	330
tRNA-synt_His	WA_MAG_00049	3.1e-44	577323	1575
tRNA-synt_His	WA_MAG_00049	5.4e-32	577324	1089
Ribosomal_S11	WA_MAG_00049	3.2e-50	1460654	393
Ribosomal_S13	WA_MAG_00049	1.4e-35	1460655	369
SecY	WA_MAG_00049	1.1e-112	1460657	1362
TIM	WA_MAG_00049	2.1e-80	237648	738
Ribosomal_S19	WA_MAG_00049	8.4e-37	782618	279
Ribosomal_L22	WA_MAG_00049	7.3e-32	782619	381
Ribosomal_L16	WA_MAG_00049	1.4e-52	782621	414
Rib_5-P_isom_A	WA_MAG_00049	3.5e-62	1323032	783
AdoHcyase	WA_MAG_00049	8.3e-146	974492	1386
tRNA-synt_1c	WA_MAG_00049	2.5e-08	281935	690
NDK	WA_MAG_00049	6e-55	466017	423
Ribosomal_L1	WA_MAG_00049	4.3e-57	119281	699
NDK	WA_MAG_00050	3.9e-52	546551	450
tRNA-synt_1c	WA_MAG_00050	3.6e-78	1438114	696
tRNA-synt_His	WA_MAG_00050	1.6e-16	921036	519
Ribosomal_L1	WA_MAG_00050	1.7e-52	1452479	690
SecY	WA_MAG_00050	7.9e-107	1102577	1353
Ribosomal_S13	WA_MAG_00050	8.2e-35	1102579	375
Ribosomal_S11	WA_MAG_00050	2.1e-46	1102580	384
tRNA-synt_1d	WA_MAG_00050	1.8e-44	1102589	1638
HMG-CoA_red	WA_MAG_00050	3e-100	401450	1317
AdoHcyase	WA_MAG_00050	2.2e-141	1645960	1317
Ribosomal_L13	WA_MAG_00050	7.3e-56	1645971	456
Ribosomal_S9	WA_MAG_00050	2.1e-49	1645972	387
Ribosomal_S2	WA_MAG_00050	6.6e-93	1645974	873
Ham1p_like	WA_MAG_00050	2.3e-62	986650	582
Ribosomal_L6	WA_MAG_00050	3.1e-33	1168378	498
Ribosomal_S8	WA_MAG_00050	4.9e-52	1168379	402
Ribosomal_L14	WA_MAG_00050	1.1e-57	1168383	369
Ribosomal_S17	WA_MAG_00050	5.7e-31	1168384	252
RNase_HII	WA_MAG_00050	5.7e-39	651049	660
RNA_pol_Rpb6	WA_MAG_00050	1.1e-07	1004831	321
tRNA-synt_His	WA_MAG_00050	1.5e-40	1010755	1383
Ribosomal_L3	WA_MAG_00050	6.4e-19	499090	579
Ribosomal_L4	WA_MAG_00050	1.2e-63	499091	633
Ribosomal_L23	WA_MAG_00050	4.5e-31	499092	291
Ribosomal_S15	WA_MAG_00050	3.8e-34	1559047	270
TIM	WA_MAG_00050	7.4e-94	1386730	750
Adenylsucc_synt	WA_MAG_00050	1.3e-165	507637	1272
tRNA-synt_1c	WA_MAG_00050	5.7e-100	517630	1677
Ham1p_like	WA_MAG_00051	7.7e-43	1606329	504
Ribosomal_S9	WA_MAG_00051	2.5e-14	742392	105
AdoHcyase	WA_MAG_00051	1.5e-146	576972	1524
tRNA-synt_1c	WA_MAG_00051	1.1e-86	405912	1434
Ribosomal_S13	WA_MAG_00051	1.4e-38	1651079	369
Ribosomal_S11	WA_MAG_00051	4.4e-51	1651080	390
tRNA-synt_1c	WA_MAG_00051	3e-52	1654276	918
Ribosomal_L1	WA_MAG_00051	1.3e-57	1490588	702
Ribosomal_S2	WA_MAG_00051	5.4e-82	968112	834
Ribosomal_L13	WA_MAG_00051	3.2e-54	969526	456
Ribosomal_S9	WA_MAG_00051	2.4e-48	969527	393
tRNA-synt_His	WA_MAG_00051	2.7e-46	797511	1266
RNase_HII	WA_MAG_00051	6.8e-15	1328663	315
tRNA-synt_1d	WA_MAG_00051	1.8e-25	1521155	1608
SecY	WA_MAG_00051	1.9e-104	114442	1323
Ribosomal_L6	WA_MAG_00051	5.8e-45	114447	540
Ribosomal_S8	WA_MAG_00051	4.8e-52	114448	405
Ribosomal_L14	WA_MAG_00051	2.6e-57	114452	369
Ribosomal_S17	WA_MAG_00051	3.4e-32	114453	270
Ribosomal_L29	WA_MAG_00051	3.2e-21	114454	225
Ribosomal_L16	WA_MAG_00051	3.8e-15	114455	156
Ribosomal_S2	WA_MAG_00051	3.2e-33	1174163	240
TIM	WA_MAG_00051	6.2e-09	1528428	177
RNA_pol_Rpb6	WA_MAG_00051	7.8e-13	1005721	327
Ribosomal_L29	WA_MAG_00051	1.4e-23	657776	225
Ribosomal_L16	WA_MAG_00051	1.8e-51	657777	417
Ribosomal_L22	WA_MAG_00051	6.9e-34	657779	855
Ribosomal_S19	WA_MAG_00051	4.7e-38	657780	279
Ribosomal_L23	WA_MAG_00051	7e-33	657782	291
Ribosomal_L4	WA_MAG_00051	1.9e-67	657783	729
Ribosomal_L3	WA_MAG_00051	8e-20	657784	639
tRNA-synt_1c	WA_MAG_00051	3e-100	659163	1722
Adenylsucc_synt	WA_MAG_00051	2.1e-173	1541997	1305
Ribosomal_S15	WA_MAG_00052	6e-38	930712	267
Ribosomal_L3	WA_MAG_00052	2.7e-19	581374	615
tRNA-synt_1c	WA_MAG_00052	1.5e-27	1292633	654
Ribosomal_S9	WA_MAG_00052	3.2e-50	243273	396
Ribosomal_L13	WA_MAG_00052	1.9e-56	243274	444
tRNA-synt_1c	WA_MAG_00052	5.6e-108	597112	1446
AdoHcyase	WA_MAG_00052	5.6e-140	597120	1302
Ribosomal_S19	WA_MAG_00052	2.4e-37	783882	282
Ribosomal_L22	WA_MAG_00052	8.1e-31	783883	339
Ribosomal_L16	WA_MAG_00052	1.2e-47	783885	417
Ribosomal_L29	WA_MAG_00052	1.4e-18	783886	189
Ribosomal_S17	WA_MAG_00052	1.1e-33	783887	261
Ribosomal_L14	WA_MAG_00052	5.3e-58	783888	369
Ribosomal_S8	WA_MAG_00052	6.1e-51	783891	396
Ribosomal_L6	WA_MAG_00052	1.6e-31	783892	543
SecY	WA_MAG_00052	2.9e-116	783897	1272
Ribosomal_S13	WA_MAG_00052	6.5e-18	783898	183
Adenylsucc_synt	WA_MAG_00052	1.5e-121	1505790	861
Ribosomal_L1	WA_MAG_00052	6.6e-59	806429	684
AdoHcyase	WA_MAG_00052	6.8e-46	634322	1224
Rib_5-P_isom_A	WA_MAG_00052	6.6e-67	992669	672
RNase_HII	WA_MAG_00052	1.1e-42	115233	630
RNA_pol_Rpb6	WA_MAG_00052	3.6e-10	998268	222
AdoHcyase	WA_MAG_00052	1.4e-12	480979	444
Ribosomal_S2	WA_MAG_00052	3.8e-29	1010764	240
Ribosomal_L23	WA_MAG_00052	7e-32	675581	288
Ribosomal_L4	WA_MAG_00052	4.3e-65	675582	618
tRNA-synt_1d	WA_MAG_00052	1.1e-08	1382245	663
Ribosomal_S2	WA_MAG_00052	5.2e-73	863496	735
TIM	WA_MAG_00052	2.1e-30	690828	279
Ribosomal_S7	WA_MAG_00052	8.7e-68	695175	474
Ribosom_S12_S23	WA_MAG_00052	2.5e-35	695176	267
TIM	WA_MAG_00053	1e-86	1589495	753
Ribosomal_L1	WA_MAG_00053	3e-55	187712	687
RNase_HII	WA_MAG_00053	2.7e-28	368911	477
RNase_HII	WA_MAG_00053	1.4e-38	1255031	606
Adenylsucc_synt	WA_MAG_00053	2.6e-92	906244	738
tRNA-synt_His	WA_MAG_00053	1.3e-33	1267186	1254
Ribosomal_S11	WA_MAG_00053	7.3e-46	411700	387
Ribosomal_S13	WA_MAG_00053	2.6e-33	411701	372
RNase_HII	WA_MAG_00053	5.2e-09	768543	120
NDK	WA_MAG_00053	8.3e-51	422187	420
Ham1p_like	WA_MAG_00053	1e-33	432764	396
Ham1p_like	WA_MAG_00053	4.7e-56	1146255	564
RNA_pol_Rpb6	WA_MAG_00053	2.4e-12	278594	303
tRNA-synt_1c	WA_MAG_00053	1.3e-57	820612	555
Ribosomal_L6	WA_MAG_00053	6.7e-37	671208	552
Ribosomal_S8	WA_MAG_00053	5.9e-49	671209	399
Ribosomal_L14	WA_MAG_00053	9.1e-58	671213	369
Ribosomal_S17	WA_MAG_00053	1.3e-33	671214	252
Ribosomal_L29	WA_MAG_00053	1.3e-21	671215	207
Ribosomal_L16	WA_MAG_00053	5.2e-53	671216	420
Ribosomal_L22	WA_MAG_00053	5.4e-32	671218	351
Ribosomal_S19	WA_MAG_00053	7.6e-38	671219	270
SecY	WA_MAG_00053	3.9e-48	1025302	663
Ribosomal_L23	WA_MAG_00053	8.8e-34	673227	294
Ribosomal_L4	WA_MAG_00053	4.1e-62	673228	627
Ribosomal_S7	WA_MAG_00053	7.6e-64	673232	468
Ribosom_S12_S23	WA_MAG_00053	5.2e-27	673233	234
tRNA-synt_1d	WA_MAG_00053	2.6e-13	147707	456
tRNA-synt_1c	WA_MAG_00053	4.3e-44	863682	405
Ribosomal_S2	WA_MAG_00053	4.8e-88	1400918	768
Ribosomal_S9	WA_MAG_00053	6.7e-49	1400919	387
Ribosomal_L13	WA_MAG_00053	1.7e-56	1400920	450
tRNA-synt_1c	WA_MAG_00054	9e-79	1246317	744
RNase_HII	WA_MAG_00054	3.3e-38	552664	582
tRNA-synt_1d	WA_MAG_00054	2.4e-30	201888	1224
Ribosomal_L23	WA_MAG_00054	1.4e-27	1266743	291
Ribosomal_L4	WA_MAG_00054	1.6e-14	1266744	201
tRNA-synt_His	WA_MAG_00054	8.4e-20	915646	711
Ribosomal_L1	WA_MAG_00054	1.6e-53	216170	690
tRNA-synt_His	WA_MAG_00054	3.4e-37	1638915	1101
tRNA-synt_1d	WA_MAG_00054	1e-15	1292505	555
Ribosomal_S17	WA_MAG_00054	5.1e-32	81847	258
Ribosomal_L29	WA_MAG_00054	8.9e-20	81848	192
Ribosomal_L16	WA_MAG_00054	4.5e-34	81849	252
Ribosomal_L16	WA_MAG_00054	8.7e-15	81850	171
Ribosomal_L22	WA_MAG_00054	1e-29	81852	411
Ribosomal_S19	WA_MAG_00054	8.3e-39	81853	279
tRNA-synt_1c	WA_MAG_00054	2.4e-27	1494612	861
Ham1p_like	WA_MAG_00054	2.8e-58	1670602	615
SecY	WA_MAG_00054	1.9e-105	1151369	1338
Ribosomal_S13	WA_MAG_00054	3e-34	1151371	375
Ribosomal_S11	WA_MAG_00054	8.1e-46	1151372	393
Adenylsucc_synt	WA_MAG_00054	3.1e-170	99728	1275
Ribosomal_S15	WA_MAG_00054	2.7e-34	1165707	273
AdoHcyase	WA_MAG_00054	1.9e-137	1351539	1266
tRNA-synt_1c	WA_MAG_00054	1.3e-97	1531463	1482
TIM	WA_MAG_00054	5.1e-96	828203	753
NDK	WA_MAG_00054	8.5e-53	829666	420
HMG-CoA_red	WA_MAG_00054	9.7e-97	1728529	1383
Ribosomal_S15	WA_MAG_00054	7.6e-14	1029713	135
Ribosom_S12_S23	WA_MAG_00054	4.9e-37	1032148	270
Ribosomal_S7	WA_MAG_00054	2e-64	1032149	477
Ribosomal_S2	WA_MAG_00054	9.8e-90	858771	795
Ribosomal_S9	WA_MAG_00054	3.7e-51	858772	387
Ribosomal_L13	WA_MAG_00054	2.8e-56	858773	456
Ribosomal_S8	WA_MAG_00054	4.4e-53	867098	399
Ribosomal_L6	WA_MAG_00054	2.8e-36	867099	543
RNA_pol_Rpb6	WA_MAG_00054	2.2e-09	1227073	327
RNase_HII	WA_MAG_00054	2.9e-20	1754504	351
Ribosomal_L3	WA_MAG_00055	3.3e-18	704858	621
Ribosomal_L4	WA_MAG_00055	5.8e-56	704859	618
Ribosomal_L23	WA_MAG_00055	1e-27	704860	312
Ribosomal_S19	WA_MAG_00055	3.8e-40	704862	273
Ribosomal_L22	WA_MAG_00055	8.5e-32	704863	336
Ribosomal_L16	WA_MAG_00055	6.3e-51	704865	423
Ribosomal_L29	WA_MAG_00055	3.9e-14	704866	204
Ribosomal_S17	WA_MAG_00055	3.4e-33	704867	255
Ribosomal_L14	WA_MAG_00055	1.2e-57	704868	369
Ribosomal_S8	WA_MAG_00055	3e-47	704872	399
Ribosomal_L6	WA_MAG_00055	2.8e-30	704873	576
SecY	WA_MAG_00055	8.5e-108	704878	1308
Ribosomal_S13	WA_MAG_00055	3.3e-31	704882	381
Ribosomal_S11	WA_MAG_00055	8.8e-46	704883	387
TIM	WA_MAG_00055	1.3e-68	704891	741
Ribosomal_S2	WA_MAG_00055	3.7e-84	884429	783
Ribosomal_S9	WA_MAG_00055	1.2e-47	884430	399
Ribosomal_L13	WA_MAG_00055	2.4e-52	884431	438
Ham1p_like	WA_MAG_00055	1.4e-47	9652	495
tRNA-synt_His	WA_MAG_00055	2.1e-49	1243904	1224
Ham1p_like	WA_MAG_00055	1.1e-18	198251	177
tRNA-synt_1d	WA_MAG_00055	9.1e-24	41574	1038
RNA_pol_Rpb6	WA_MAG_00055	2e-11	933797	288
Ribosomal_S15	WA_MAG_00055	2.4e-31	934121	270
Ribosomal_S15	WA_MAG_00055	1.7e-31	75511	270
NDK	WA_MAG_00055	1.3e-48	1497345	396
Ribosomal_L1	WA_MAG_00055	1.3e-19	1528856	366
