gene_name	mag_id	e_value	gene_callers_id	length
Ribosomal_L29	WA_MAG_00007	2.7e-19	210039	192
Ribosomal_L16	WA_MAG_00007	4.7e-52	210040	420
Ribosomal_S3_C	WA_MAG_00007	1.6e-40	210041	726
Ribosomal_L22	WA_MAG_00007	4e-30	210042	408
Ribosomal_S19	WA_MAG_00007	2.2e-39	210043	279
Ribosomal_L2	WA_MAG_00007	1.3e-34	210044	825
Ribosomal_L23	WA_MAG_00007	3.5e-31	210045	291
Ribosomal_L4	WA_MAG_00007	1.2e-63	210046	630
Ribosomal_L3	WA_MAG_00007	1.4e-21	210047	612
Ribosomal_S10	WA_MAG_00007	6.3e-39	210049	306
Ribosomal_S7	WA_MAG_00007	2.1e-63	210051	477
Ribosom_S12_S23	WA_MAG_00007	3.6e-46	210052	375
Chorismate_synt	WA_MAG_00007	2.7e-135	386161	1065
Ribosomal_S15	WA_MAG_00007	1.6e-33	571741	270
SmpB	WA_MAG_00007	2.1e-59	1637223	468
TsaE	WA_MAG_00007	3.8e-36	1637259	420
Ribosomal_L32p	WA_MAG_00007	1.9e-23	934056	195
RecO_C	WA_MAG_00007	3.5e-17	1292457	717
tRNA_m1G_MT	WA_MAG_00007	8.7e-62	764259	690
Ribosomal_L19	WA_MAG_00007	7.3e-44	764260	351
YajC	WA_MAG_00007	4.1e-28	768208	276
Ribosomal_L13	WA_MAG_00007	3.8e-59	1651338	456
Ribosomal_S9	WA_MAG_00007	3.9e-53	1651339	387
Ribosomal_S2	WA_MAG_00007	2.8e-91	1651340	891
EF_TS	WA_MAG_00007	1.2e-62	1651341	966
RRF	WA_MAG_00007	7.5e-28	1651343	435
Ribosomal_L9_C	WA_MAG_00007	7.6e-27	603294	453
RBFA	WA_MAG_00007	1e-23	955921	396
Ribosomal_S20p	WA_MAG_00007	2.7e-27	1138137	252
GrpE	WA_MAG_00007	1.7e-40	793235	564
Adenylsucc_synt	WA_MAG_00007	1.2e-170	1680341	1272
Ruv	XWA_MAG_00007	2.1e-36	1680352	414
SecG	WA_MAG_00007	4.5e-19	1510032	336
Ribosomal_L1	WA_MAG_00007	2.3e-53	1685925	696
SecE	WA_MAG_00007	3.3e-20	1685928	189
IPPT	WA_MAG_00007	7.2e-76	279299	903
ADK	WA_MAG_00007	3.6e-52	1337268	573
Ribosomal_S6	WA_MAG_00007	4e-30	986161	543
ATP-synt	WA_MAG_00007	5.3e-97	283291	864
TsaE	WA_MAG_00007	1.8e-36	815198	414
RsfS	WA_MAG_00007	1.4e-29	1705502	372
Pept_tRNA_hydro	WA_MAG_00007	5.2e-56	480094	630
ATP-synt	WA_MAG_00007	1.1e-64	843391	747
OSCP	WA_MAG_00007	5.9e-26	843393	315
AICARFT_IMPCHas	WA_MAG_00007	1.3e-103	323137	1566
Ribosomal_S16	WA_MAG_00007	7.2e-25	1209160	549
Ham1p_like	WA_MAG_00007	3.9e-61	862080	597
Ribosomal_L28	WA_MAG_00007	9.6e-29	697223	303
SecY	WA_MAG_00008	1.6e-108	2333	1221
Ribosomal_L27A	WA_MAG_00008	1.6e-39	2334	477
Ribosomal_L18p	WA_MAG_00008	4.3e-46	2337	360
Ribosomal_L6	WA_MAG_00008	1.1e-36	2338	534
Ribosomal_S8	WA_MAG_00008	2.1e-48	2339	399
Ribosomal_L5	WA_MAG_00008	9.7e-28	2341	546
ribosomal_L24	WA_MAG_00008	1.9e-29	2342	318
Ribosomal_L14	WA_MAG_00008	2.9e-58	2343	369
Ribosomal_S17	WA_MAG_00008	2e-32	2344	246
Ribosomal_L29	WA_MAG_00008	4.6e-27	2345	216
Ribosomal_L16	WA_MAG_00008	3e-51	2346	420
Ribosomal_S3_C	WA_MAG_00008	1.8e-39	2347	696
Ribosomal_L22	WA_MAG_00008	2.2e-33	2348	378
Ribosomal_S19	WA_MAG_00008	2e-39	2349	276
Ribosomal_L2	WA_MAG_00008	8.1e-35	2350	825
Ribosomal_L23	WA_MAG_00008	3.1e-33	2351	327
Ribosomal_L4	WA_MAG_00008	1.1e-61	2352	630
Ribosomal_L3	WA_MAG_00008	2.2e-14	2353	834
Ribosomal_S10	WA_MAG_00008	8.6e-40	2354	309
Ribosomal_L17	WA_MAG_00008	1.4e-36	6507	396
Ribosomal_L32p	WA_MAG_00008	3.6e-23	1061956	186
eIF-1a	WA_MAG_00008	2.9e-30	534627	219
Ribosomal_L13	WA_MAG_00008	2.1e-56	535275	468
Ribosomal_S9	WA_MAG_00008	1.1e-48	535276	516
Ribosomal_S16	WA_MAG_00008	2.3e-28	1418880	540
tRNA_m1G_MT	WA_MAG_00008	1e-62	1418882	726
Ribosomal_L19	WA_MAG_00008	1.7e-48	1418883	381
Ribosomal_L9_C	WA_MAG_00008	7.2e-26	1245000	657
Ribosomal_S6	WA_MAG_00008	1.4e-29	1245002	486
AICARFT_IMPCHas	WA_MAG_00008	1.5e-119	1608148	1554
Ribosomal_L28	WA_MAG_00008	1.4e-28	917082	288
UPF0054	WA_MAG_00008	1.9e-31	744721	600
RBFA	WA_MAG_00008	7.6e-28	744730	387
Ribosomal_S15	WA_MAG_00008	3.8e-36	744732	270
Ribosomal_S20p	WA_MAG_00008	2.5e-30	744748	267
Ribosomal_L1	WA_MAG_00008	5e-56	47814	690
Ribosom_S12_S23	WA_MAG_00008	6.3e-43	47819	303
Ribosomal_S7	WA_MAG_00008	3.1e-69	47820	471
IPPT	WA_MAG_00008	1.3e-62	574835	954
YajC	WA_MAG_00008	1.3e-29	50146	333
tRNA-synt_1d	WA_MAG_00008	1.3e-15	50159	1725
Ribosomal_L35p	WA_MAG_00008	2.8e-22	752423	198
Ribosomal_L20	WA_MAG_00008	2.1e-51	752424	354
Exonuc_VII_L	WA_MAG_00008	3.9e-89	946720	1473
Ribosomal_L17	WA_MAG_00008	5.7e-16	595916	174
RNA_pol_L	WA_MAG_00008	1.5e-26	595917	1017
Ribosomal_S11	WA_MAG_00008	4.4e-53	595918	396
Ribosomal_S13	WA_MAG_00008	3e-34	595919	369
ADK	WA_MAG_00008	3.2e-58	595920	567
SecY	WA_MAG_00008	1.5e-17	595921	258
ATP-synt_A	WA_MAG_00008	3.3e-62	71067	759
OSCP	WA_MAG_00008	1.8e-47	1656745	555
ATP-synt	WA_MAG_00008	1e-97	1656747	876
RsfS	WA_MAG_00008	3.7e-28	1656754	366
Ribosomal_L27	WA_MAG_00008	4.2e-41	1656759	270
Ribosomal_L21p	WA_MAG_00008	1.3e-40	1656760	525
Chorismate_synt	WA_MAG_00008	4e-136	434995	1089
TsaE	WA_MAG_00008	5.8e-35	437792	480
Pept_tRNA_hydro	WA_MAG_00008	2.4e-52	1499090	645
Ribonuclease_P	WA_MAG_00008	4.4e-23	1676586	390
PGK	WA_MAG_00008	2.4e-16	796795	186
GrpE	WA_MAG_00008	4e-50	1697591	657
Ham1p_like	WA_MAG_00008	3.3e-57	1697596	612
Ruv	XWA_MAG_00008	4.3e-38	645533	504
RRF	WA_MAG_00008	2.2e-59	304595	558
EF_TS	WA_MAG_00008	3e-67	304597	918
Ribosomal_S2	WA_MAG_00008	7.2e-93	304598	885
RecO_C	WA_MAG_00008	5.6e-26	304608	747
RNA_pol_Rpb6	WA_MAG_00008	6.5e-15	304616	411
SmpB	WA_MAG_00008	8.1e-52	304620	468
Adenylsucc_synt	WA_MAG_00008	1.7e-175	1732512	1293
SecG	WA_MAG_00008	1.2e-21	1227850	312
IPPT	WA_MAG_00009	5.8e-61	1233227	888
Ribosomal_S15	WA_MAG_00009	3.2e-38	1233267	279
SecE	WA_MAG_00009	6.4e-18	1233277	204
Ribosomal_L1	WA_MAG_00009	1e-53	1233280	705
eIF-1a	WA_MAG_00009	1.5e-25	1233287	282
RBFA	WA_MAG_00009	2.2e-27	356280	357
UPF0054	WA_MAG_00009	1e-32	362742	465
Ribosomal_S2	WA_MAG_00009	1.9e-84	1423220	816
EF_TS	WA_MAG_00009	1.3e-40	1423221	594
tRNA-synt_1d	WA_MAG_00009	3.3e-95	1247959	1779
Ribonuclease_P	WA_MAG_00009	2.7e-29	19236	348
ATP-synt	WA_MAG_00009	4.9e-83	200463	891
OSCP	WA_MAG_00009	7.4e-19	200465	396
ATP-synt_A	WA_MAG_00009	3.5e-47	200468	846
Ribosomal_L28	WA_MAG_00009	5.4e-19	916072	231
RRF	WA_MAG_00009	1.2e-56	916084	558
Ham1p_like	WA_MAG_00009	1.4e-56	916103	606
Ribosomal_L32p	WA_MAG_00009	1.1e-19	916134	180
ADK	WA_MAG_00009	2.5e-11	916159	1209
AICARFT_IMPCHas	WA_MAG_00009	1.8e-113	916164	1551
Ribosomal_L27	WA_MAG_00009	6.8e-41	916172	246
YajC	WA_MAG_00009	2.6e-31	1095611	324
Ribosomal_L17	WA_MAG_00009	7.2e-35	928114	582
RNA_pol_L	WA_MAG_00009	1.8e-25	928115	1002
Ribosomal_S11	WA_MAG_00009	3e-42	928117	525
Ribosomal_S13	WA_MAG_00009	2.8e-37	928118	363
SecY	WA_MAG_00009	1e-109	928120	1515
Ribosomal_L27A	WA_MAG_00009	1.5e-39	928121	453
Ribosomal_L18p	WA_MAG_00009	5.8e-43	928123	357
Ribosomal_L6	WA_MAG_00009	2.4e-34	928124	537
Ribosomal_S8	WA_MAG_00009	1.1e-44	928125	399
Ribosomal_L5	WA_MAG_00009	3.2e-19	928127	600
ribosomal_L24	WA_MAG_00009	2.4e-15	928128	243
Ribosomal_L14	WA_MAG_00009	3.1e-51	928129	363
Ribosomal_S17	WA_MAG_00009	1.4e-28	928130	279
Ribosomal_L29	WA_MAG_00009	9.7e-24	928131	207
Ribosomal_L16	WA_MAG_00009	1.9e-51	928132	417
Ribosomal_S3_C	WA_MAG_00009	5.4e-37	928133	633
Ribosomal_L22	WA_MAG_00009	1.5e-33	928134	336
Ribosomal_S19	WA_MAG_00009	6.7e-37	928136	267
Ribosomal_L2	WA_MAG_00009	8.5e-35	928137	846
Ribosomal_L23	WA_MAG_00009	8e-29	928138	291
Ribosomal_L4	WA_MAG_00009	7.1e-55	928139	639
Ribosomal_L3	WA_MAG_00009	1.9e-24	928140	645
Ribosomal_S10	WA_MAG_00009	4.1e-37	928141	309
Ribosomal_S7	WA_MAG_00009	1.1e-63	928143	474
Ribosom_S12_S23	WA_MAG_00009	3.1e-42	928144	375
Ruv	XWA_MAG_00009	7.5e-39	928154	456
Ribosomal_L19	WA_MAG_00009	3.1e-44	1492271	366
tRNA_m1G_MT	WA_MAG_00009	4.1e-63	1492272	696
Ribosomal_S16	WA_MAG_00009	3.1e-25	1492273	276
Ribosomal_L9_C	WA_MAG_00009	2.1e-27	1671730	507
Ribosomal_S6	WA_MAG_00009	4.9e-13	1671732	300
Pept_tRNA_hydro	WA_MAG_00009	7.2e-53	1671733	582
Chorismate_synt	WA_MAG_00009	7.6e-144	972604	1101
GrpE	WA_MAG_00009	2.6e-48	621860	594
SecG	WA_MAG_00009	5.8e-14	276276	384
Adenylsucc_synt	WA_MAG_00009	1.7e-74	1510354	1551
RsfS	WA_MAG_00009	5.9e-27	1693871	366
Ribosomal_S20p	WA_MAG_00009	3.1e-24	289917	258
Ribosomal_S9	WA_MAG_00009	3.5e-43	289956	402
Ribosomal_L13	WA_MAG_00009	1.8e-54	289957	426
RNA_pol_Rpb6	WA_MAG_00009	3.2e-08	289959	279
SmpB	WA_MAG_00009	1e-58	289960	477
TsaE	WA_MAG_00009	5.9e-36	1707206	435
Exonuc_VII_L	WA_MAG_00009	4.5e-92	1707229	1356
PGK	WA_MAG_00009	1.6e-156	1009110	1194
Ribosomal_L20	WA_MAG_00009	3.4e-45	1009119	363
Ribosomal_L13	WA_MAG_00010	5e-06	707373	480
Ribosomal_L3	WA_MAG_00010	1.3e-19	1238134	573
Ribosomal_L9_C	WA_MAG_00010	1.9e-21	1238146	396
ATP-synt	WA_MAG_00010	4.7e-75	885945	861
Adenylsucc_synt	WA_MAG_00010	1e-174	1600032	1257
Ribosomal_L1	WA_MAG_00010	4.2e-46	718947	669
Ribosomal_L22	WA_MAG_00010	2.1e-23	1429816	678
EF_TS	WA_MAG_00010	2.7e-58	198294	1080
Ribosomal_L23	WA_MAG_00010	2.7e-16	724775	279
GrpE	WA_MAG_00010	6e-60	1606610	543
Ribosomal_L5	WA_MAG_00010	2e-11	1085002	165
tRNA_m1G_MT	WA_MAG_00010	8.7e-10	911252	1896
ADK	WA_MAG_00010	2.7e-42	1090577	831
TsaE	WA_MAG_00010	1.3e-24	209572	570
tRNA-synt_1d	WA_MAG_00010	1.1e-09	1443693	1476
tRNA-synt_1d	WA_MAG_00010	6.1e-16	1443695	720
Chorismate_synt	WA_MAG_00010	1.1e-139	1622290	1398
Ribosomal_S6	WA_MAG_00010	9.6e-12	565512	207
SecE	WA_MAG_00010	1.2e-15	218456	231
Ribosomal_S10	WA_MAG_00010	3.3e-38	1100433	333
Ribosomal_S15	WA_MAG_00010	1.5e-31	1627334	558
Ribosomal_S9	WA_MAG_00010	8.3e-29	571267	378
Ham1p_like	WA_MAG_00010	1.1e-59	397581	582
Ribosomal_L22	WA_MAG_00010	1.3e-25	925983	330
Ribosomal_S9	WA_MAG_00010	4.3e-46	1459029	774
Ribosomal_L21p	WA_MAG_00010	1.2e-28	1285336	633
tRNA_m1G_MT	WA_MAG_00010	4e-26	229666	903
Ribosomal_S20p	WA_MAG_00010	2.3e-17	231154	498
Ribosomal_L32p	WA_MAG_00010	3.1e-12	410622	459
Ribosomal_L14	WA_MAG_00010	2.5e-24	1468301	246
Ribosomal_S13	WA_MAG_00010	1.3e-30	1469482	369
Ribosomal_L4	WA_MAG_00010	2.5e-59	237368	813
Ribosomal_L6	WA_MAG_00010	1.4e-28	941509	435
Ribosomal_L35p	WA_MAG_00010	1.2e-15	589253	513
Ribosomal_L27A	WA_MAG_00010	3.2e-26	413989	432
Ribosomal_L17	WA_MAG_00010	2.1e-32	591667	354
Ribosomal_L16	WA_MAG_00010	2.8e-34	416332	546
Ribosomal_L3	WA_MAG_00010	1.2e-165	1298653	1110
Ribosomal_S6	WA_MAG_00010	2.3e-09	242336	183
Ribosomal_L28	WA_MAG_00010	3.6e-11	1660674	303
Ham1p_like	WA_MAG_00010	1.2e-39	1660695	747
Ribosomal_L27A	WA_MAG_00010	2.6e-25	1136317	396
Ribosomal_L29	WA_MAG_00010	2.2e-13	782575	465
RNA_pol_L	WA_MAG_00010	8e-11	1315518	309
ribosomal_L24	WA_MAG_00010	1.1e-22	1140655	384
ADK	WA_MAG_00010	4.4e-53	611401	774
IPPT	WA_MAG_00010	1.8e-51	612131	1431
Ribosomal_L19	WA_MAG_00010	3.7e-32	90143	561
RsfS	WA_MAG_00010	1.1e-20	439938	462
Ribosomal_S15	WA_MAG_00010	1.8e-22	439940	195
RBFA	WA_MAG_00010	1.6e-27	1322614	564
RNA_pol_L	WA_MAG_00010	9.7e-25	1322615	1143
RsfS	WA_MAG_00010	4.3e-28	969228	1374
Pept_tRNA_hydro	WA_MAG_00010	3e-56	618240	858
ADK	WA_MAG_00010	6.6e-43	443465	579
RRF	WA_MAG_00010	4e-61	443591	711
Ribosomal_L4	WA_MAG_00010	2.3e-23	978925	351
Ribosomal_S15	WA_MAG_00010	2e-16	451581	363
Ribosomal_L21p	WA_MAG_00010	1.4e-32	1158603	516
UPF0054	WA_MAG_00010	4.4e-35	276965	1779
Ribosomal_L13	WA_MAG_00010	7.3e-45	981381	639
Ribosomal_L19	WA_MAG_00010	9.1e-28	104658	600
Ribosomal_L4	WA_MAG_00010	5.5e-23	808057	864
SecY	WA_MAG_00010	9.7e-61	1166901	1671
Ribosomal_L20	WA_MAG_00010	7.6e-42	1692562	411
Ribosomal_S19	WA_MAG_00010	1.3e-32	461170	465
Ribosomal_L1	WA_MAG_00010	7.6e-49	461176	975
Ribosomal_L27	WA_MAG_00010	5.9e-35	1693898	843
Ribosomal_L1	WA_MAG_00010	2e-51	290314	804
Ribosomal_L13	WA_MAG_00010	4e-42	292435	636
AICARFT_IMPCHas	WA_MAG_00010	2.2e-106	118347	1617
GrpE	WA_MAG_00010	4.1e-52	1701783	861
Ribosomal_S3_C	WA_MAG_00010	3.2e-18	1701792	315
Ribosomal_L2	WA_MAG_00010	3.3e-30	1178478	1134
Ham1p_like	WA_MAG_00010	7.3e-20	1178540	648
Ribosomal_L27	WA_MAG_00010	2.8e-37	473486	480
ATP-synt	WA_MAG_00010	1.5e-91	650269	957
OSCP	WA_MAG_00010	2.4e-42	826803	462
ribosomal_L24	WA_MAG_00010	1.6e-17	475706	339
Ribosomal_S16	WA_MAG_00010	2.5e-29	1708234	324
Ribosomal_S13	WA_MAG_00010	6.6e-54	1534457	435
Ribosomal_S17	WA_MAG_00010	6.7e-32	1358851	372
Ruv	XWA_MAG_00010	2.1e-17	303651	465
Ribosomal_S7	WA_MAG_00010	5.8e-40	304889	495
Ham1p_like	WA_MAG_00010	1.8e-13	304891	990
Ribosomal_S2	WA_MAG_00010	3e-27	1188299	882
eIF-1a	WA_MAG_00010	2.3e-23	1013044	429
IPPT	WA_MAG_00010	6.1e-55	139379	1287
RRF	WA_MAG_00010	3.2e-52	317699	498
Ribosomal_L1	WA_MAG_00010	9.3e-57	1021539	723
PGK	WA_MAG_00010	2.4e-79	1375799	1392
SecY	WA_MAG_00010	4.1e-74	1726653	915
SecY	WA_MAG_00010	1.5e-19	1726654	714
Ribosomal_S17	WA_MAG_00010	3.9e-24	1202716	375
RBFA	WA_MAG_00010	2.6e-14	1556702	768
Ribosomal_L6	WA_MAG_00010	1.1e-21	1556761	576
PGK	WA_MAG_00010	1.7e-129	1028706	1377
RNA_pol_Rpb6	WA_MAG_00010	1.6e-17	1381850	435
Ribosomal_L3	WA_MAG_00010	2.9e-26	501571	996
Ribosomal_L23	WA_MAG_00010	2.2e-17	854020	342
ADK	WA_MAG_00010	5.6e-52	678699	984
OSCP	WA_MAG_00010	7.9e-31	1739881	396
Ribosomal_S6	WA_MAG_00010	2.3e-11	1566106	273
Ribosomal_S10	WA_MAG_00010	1.5e-32	339339	402
Ribonuclease_P	WA_MAG_00010	4.4e-29	1573150	426
Ribosomal_L22	WA_MAG_00010	3.3e-40	1221993	552
Ribosomal_L28	WA_MAG_00010	2.2e-21	345118	396
Ribosomal_L18p	WA_MAG_00010	1.3e-40	1579964	594
ADK	WA_MAG_00010	2e-44	1230064	543
Ribosomal_L27A	WA_MAG_00011	2.7e-42	528955	477
SecY	WA_MAG_00011	8.7e-104	528956	1398
Ribosomal_S13	WA_MAG_00011	8.1e-34	528959	363
Ribosomal_S11	WA_MAG_00011	1.2e-47	528960	570
RNA_pol_L	WA_MAG_00011	6.8e-26	528962	1014
Ribosomal_L17	WA_MAG_00011	1.1e-35	528963	612
AICARFT_IMPCHas	WA_MAG_00011	1.8e-110	708908	1494
EF_TS	WA_MAG_00011	5.5e-57	364532	831
Ribosomal_S2	WA_MAG_00011	2.8e-94	364533	846
RsfS	WA_MAG_00011	8.6e-26	368756	384
Ruv	XWA_MAG_00011	9.3e-42	26479	417
UPF0054	WA_MAG_00011	4.1e-26	905126	516
RecO_C	WA_MAG_00011	2e-10	905127	645
Adenylsucc_synt	WA_MAG_00011	3.6e-178	906465	1272
ADK	WA_MAG_00011	2.2e-13	382947	1242
YajC	WA_MAG_00011	1.5e-25	1266875	354
TsaE	WA_MAG_00011	3.1e-30	386050	462
Ribosomal_S16	WA_MAG_00011	7.2e-28	1092970	270
tRNA_m1G_MT	WA_MAG_00011	1.2e-70	1092972	720
Ribosomal_L19	WA_MAG_00011	3.3e-47	1092973	372
PGK	WA_MAG_00011	1.4e-154	233048	1257
SecG	WA_MAG_00011	2.9e-13	233050	546
Chorismate_synt	WA_MAG_00011	7.2e-66	1467114	513
tRNA-synt_1d	WA_MAG_00011	5.2e-107	603348	1743
RNA_pol_Rpb6	WA_MAG_00011	7.5e-07	1136780	222
SmpB	WA_MAG_00011	3.9e-57	1136782	480
Ribosomal_L28	WA_MAG_00011	4e-18	1136783	255
Ribosomal_S15	WA_MAG_00011	2.8e-34	1670446	258
Ribosomal_L27	WA_MAG_00011	6.2e-38	109537	249
Ribosomal_L21p	WA_MAG_00011	1.8e-40	109538	312
Ribosomal_L1	WA_MAG_00011	2e-29	1001242	399
SecE	WA_MAG_00011	9.4e-15	1001245	258
Ribosomal_L18p	WA_MAG_00011	3.6e-41	1188172	366
Ribosomal_L6	WA_MAG_00011	2.7e-37	1188173	540
Ribosomal_S8	WA_MAG_00011	2e-49	1188174	384
Ribosomal_L5	WA_MAG_00011	6.2e-24	1188176	540
ribosomal_L24	WA_MAG_00011	8.6e-13	1188177	261
Ribosomal_L14	WA_MAG_00011	2e-52	1188178	366
Ribosomal_S17	WA_MAG_00011	3.9e-30	1188179	273
Ribosomal_L29	WA_MAG_00011	4.6e-21	1188180	210
Ribosomal_L16	WA_MAG_00011	2.3e-44	1188181	378
Ribosomal_S3_C	WA_MAG_00011	9.8e-39	1188182	666
Ribosomal_L22	WA_MAG_00011	2e-33	1188183	336
Ribosomal_S19	WA_MAG_00011	1.1e-37	1188184	279
Ribosomal_L2	WA_MAG_00011	1.5e-31	1188185	855
Ribosomal_L23	WA_MAG_00011	1.1e-28	1188186	279
Ribosomal_L4	WA_MAG_00011	1.7e-66	1188187	624
Ribosomal_L3	WA_MAG_00011	5.9e-22	1188188	645
Ribosomal_S10	WA_MAG_00011	1e-36	1188189	309
Exonuc_VII_L	WA_MAG_00011	4.5e-91	306861	1458
Ribosomal_S7	WA_MAG_00011	7.1e-61	1544128	474
Ribosom_S12_S23	WA_MAG_00011	4.2e-43	1544129	381
IPPT	WA_MAG_00011	2.8e-75	139105	945
eIF-1a	WA_MAG_00011	3.1e-25	1724165	228
Ribosomal_L9_C	WA_MAG_00011	7.3e-28	1724169	483
Ribosomal_S6	WA_MAG_00011	5.5e-13	1724171	345
Pept_tRNA_hydro	WA_MAG_00011	4.8e-53	1724172	600
SecE	WA_MAG_00011	2.8e-15	1550634	120
RBFA	WA_MAG_00011	1.8e-16	844780	267
RRF	WA_MAG_00011	6.7e-59	324972	561
Ribosomal_L35p	WA_MAG_00011	2.3e-23	675212	210
Ribosomal_L20	WA_MAG_00011	2.6e-42	675213	366
Ribosomal_L32p	WA_MAG_00011	1.8e-23	158505	189
Ribosomal_S9	WA_MAG_00011	7.3e-51	1395931	396
Ribosomal_L13	WA_MAG_00011	5.5e-56	1395932	435
ATP-synt_A	WA_MAG_00011	3.5e-47	695488	966
OSCP	WA_MAG_00011	5e-22	695492	363
ATP-synt	WA_MAG_00011	2.3e-79	695494	804
Ribosomal_S20p	WA_MAG_00011	4.7e-25	523564	264
Ribosomal_S9	WA_MAG_00012	5.8e-46	352382	399
Ribosomal_L13	WA_MAG_00012	5.8e-58	352383	453
Ribosomal_L17	WA_MAG_00012	1.4e-39	352385	354
RNA_pol_L	WA_MAG_00012	1e-23	352386	942
Ribosomal_S11	WA_MAG_00012	1.5e-51	352388	399
Ribosomal_S13	WA_MAG_00012	7.9e-37	352389	378
eIF-1a	WA_MAG_00012	9.4e-31	352390	195
ADK	WA_MAG_00012	1.7e-50	352391	603
SecY	WA_MAG_00012	1.7e-103	352392	1332
Ribosomal_L27A	WA_MAG_00012	1.3e-35	352393	486
YajC	WA_MAG_00012	1.1e-26	352937	300
TsaE	WA_MAG_00012	5.9e-36	179227	477
ATP-synt	WA_MAG_00012	1.1e-99	189335	936
OSCP	WA_MAG_00012	5.3e-49	189337	531
ATP-synt_A	WA_MAG_00012	7.6e-58	189340	768
Ribosomal_L27	WA_MAG_00012	4.7e-37	738913	252
Ribosomal_L21p	WA_MAG_00012	1.4e-31	738914	309
Exonuc_VII_L	WA_MAG_00012	3.3e-66	1621797	1260
Ribosomal_L20	WA_MAG_00012	5e-48	1448149	576
Ribosomal_L35p	WA_MAG_00012	3.4e-23	1448150	195
RNA_pol_Rpb6	WA_MAG_00012	2.7e-14	1448165	351
Ruv	XWA_MAG_00012	9.1e-44	1448186	456
tRNA-synt_1d	WA_MAG_00012	5.1e-30	1638839	1641
Ribosomal_S15	WA_MAG_00012	5.8e-40	1464814	270
RBFA	WA_MAG_00012	2e-21	1464820	378
RRF	WA_MAG_00012	2.4e-50	1464828	558
EF_TS	WA_MAG_00012	5.7e-40	1464830	792
Ribosomal_S2	WA_MAG_00012	5.2e-98	1464831	876
Ribosomal_L19	WA_MAG_00012	2.6e-51	1464834	348
tRNA_m1G_MT	WA_MAG_00012	7.9e-60	1464835	729
Ribosomal_S16	WA_MAG_00012	6.9e-27	1464838	402
Ribosomal_L28	WA_MAG_00012	3.5e-25	1464855	195
SecE	WA_MAG_00012	1e-21	1466877	297
Ribosomal_L1	WA_MAG_00012	1.8e-54	1466880	696
Ribosom_S12_S23	WA_MAG_00012	1.9e-45	1466885	372
Ribosomal_S7	WA_MAG_00012	8e-65	1466886	471
Ribosomal_S10	WA_MAG_00012	4.1e-36	1466889	321
Ribosomal_L3	WA_MAG_00012	1.4e-18	1466892	639
Ribosomal_L4	WA_MAG_00012	7.8e-68	1466893	630
Ribosomal_L23	WA_MAG_00012	5.4e-34	1466894	291
Ribosomal_L2	WA_MAG_00012	1.3e-31	1466895	837
Ribosomal_S19	WA_MAG_00012	1.5e-39	1466896	279
Ribosomal_L22	WA_MAG_00012	5.3e-32	1466897	591
Ribosomal_S3_C	WA_MAG_00012	1.3e-41	1466898	954
Ribosomal_L16	WA_MAG_00012	2.7e-51	1466899	411
Ribosomal_L29	WA_MAG_00012	2.7e-21	1466900	234
Ribosomal_S17	WA_MAG_00012	5.3e-31	1466901	279
Ribosomal_L14	WA_MAG_00012	1e-57	1466902	369
ribosomal_L24	WA_MAG_00012	6.3e-30	1466903	315
Ribosomal_L5	WA_MAG_00012	7.3e-29	1466904	570
Ribosomal_S8	WA_MAG_00012	4.5e-52	1466906	405
Ribosomal_L6	WA_MAG_00012	5e-44	1466907	540
Ribosomal_L18p	WA_MAG_00012	1.9e-46	1466908	363
Ribosomal_L9_C	WA_MAG_00012	3.9e-23	67053	450
Ribosomal_S6	WA_MAG_00012	1.1e-15	67056	345
Ham1p_like	WA_MAG_00012	2.5e-56	1130515	582
SmpB	WA_MAG_00012	9.7e-56	1130517	471
Chorismate_synt	WA_MAG_00012	4.5e-68	77930	516
Chorismate_synt	WA_MAG_00012	5.7e-71	77931	576
Adenylsucc_synt	WA_MAG_00012	4.7e-177	801219	1296
GrpE	WA_MAG_00012	5.6e-31	801222	537
Pept_tRNA_hydro	WA_MAG_00012	2.6e-59	1518894	612
UPF0054	WA_MAG_00012	6.5e-39	1525742	516
RecO_C	WA_MAG_00012	7.6e-20	1525746	720
RsfS	WA_MAG_00012	8.3e-23	828545	393
SecG	WA_MAG_00012	5.4e-20	492233	225
PGK	WA_MAG_00012	1.6e-122	492236	1125
AICARFT_IMPCHas	WA_MAG_00012	9.8e-114	152285	1509
IPPT	WA_MAG_00012	2.6e-69	1572521	921
TsaE	WA_MAG_00013	2.8e-40	702091	531
IPPT	WA_MAG_00013	1.3e-85	702094	960
Adenylsucc_synt	WA_MAG_00013	7.7e-172	702101	1293
Ribosomal_L35p	WA_MAG_00013	1.2e-26	3045	195
Ribosomal_L20	WA_MAG_00013	8.6e-51	3046	360
Ribosomal_S9	WA_MAG_00013	7.8e-48	1071911	468
Ribosomal_L13	WA_MAG_00013	4.2e-59	1071912	483
PGK	WA_MAG_00013	1.2e-132	18909	1203
SecG	WA_MAG_00013	4.5e-24	1254174	393
Chorismate_synt	WA_MAG_00013	1.1e-143	1613606	1065
Ribosomal_L32p	WA_MAG_00013	1.2e-21	745970	180
tRNA-synt_1d	WA_MAG_00013	9.7e-125	745973	1734
Ribosomal_L9_C	WA_MAG_00013	4.3e-25	577058	573
Ribosomal_S6	WA_MAG_00013	3.1e-28	577061	489
